Date,Close/Last,Volume,Open,High,Low
05/23/2019,$156.00,26891860,$155.45,$158.4795,$154.41
05/22/2019,$158.83,25831220,$162.41,$162.82,$158.07
05/21/2019,$163.43,22006150,$163.16,$165.5896,$162.52
05/20/2019,$160.65,33413830,$164.44,$164.57,$160.02
05/17/2019,$169.57,22539380,$171.69,$172.29,$168.49
05/16/2019,$175.57,20579210,$178.18,$178.25,$174.75
05/15/2019,$177.60,37610420,$177.06,$180.24,$173.3212
05/14/2019,$174.84,17874110,$172.75,$175.15,$171.48
05/13/2019,$170.01,22330740,$169.79,$172.47,$168.78
05/10/2019,$178.00,18986990,$180.18,$180.79,$174.10
05/09/2019,$179.04,22727750,$175.43,$180.695,$173.07
05/08/2019,$179.59,16611100,$180.95,$183.20,$178.58
05/07/2019,$181.43,22663250,$186.05,$186.45,$179.63
05/06/2019,$188.24,23941220,$185.17,$189.00,$184.83
05/03/2019,$195.21,14521100,$191.88,$195.72,$191.88
05/02/2019,$190.39,11468110,$189.42,$192.70,$186.65
05/01/2019,$189.31,17405480,$186.75,$193.195,$185.88
04/30/2019,$185.57,14936460,$186.30,$188.25,$183.82
04/29/2019,$186.94,8654876,$187.42,$188.00,$185.76
04/26/2019,$187.09,9417003,$187.88,$188.74,$185.51
04/25/2019,$187.88,10292050,$185.24,$188.13,$183.955
04/24/2019,$185.67,9070708,$186.76,$186.90,$184.58
04/23/2019,$187.29,11393960,$186.00,$188.15,$185.44
04/22/2019,$185.38,8675504,$184.50,$186.47,$183.61
04/18/2019,$186.94,7881820,$186.41,$187.28,$185.39
04/17/2019,$187.55,11608570,$187.34,$188.20,$185.78
04/16/2019,$185.78,12173550,$185.55,$185.79,$183.40
04/15/2019,$183.07,14610190,$188.06,$188.17,$182.56
04/12/2019,$188.91,12561090,$187.71,$189.79,$187.14
04/11/2019,$184.98,8848863,$185.15,$186.06,$183.75
04/10/2019,$186.19,10650950,$186.69,$187.40,$184.00
04/09/2019,$187.19,11571350,$186.49,$187.89,$186.16
04/08/2019,$186.50,14715210,$184.19,$187.82,$184.01
04/05/2019,$185.35,18690730,$182.51,$185.50,$182.00
04/04/2019,$181.07,16988950,$177.04,$181.96,$176.89
04/03/2019,$178.32,26806500,$179.51,$180.70,$176.76
04/02/2019,$181.74,7802597,$181.46,$183.5627,$180.95
04/01/2019,$180.89,12700610,$185.09,$185.56,$180.89
03/29/2019,$182.45,13839900,$180.73,$182.60,$179.00
03/28/2019,$177.73,7225447,$177.47,$178.53,$175.97
03/27/2019,$177.03,8363301,$177.70,$179.83,$176.9125
03/26/2019,$178.08,7750467,$179.70,$180.65,$177.095
03/25/2019,$178.77,7489573,$174.33,$178.90,$174.10
03/22/2019,$176.26,11669970,$179.77,$180.48,$175.3362
03/21/2019,$181.50,9726780,$178.95,$181.73,$178.52
03/20/2019,$181.28,15891540,$180.94,$181.95,$178.43
03/19/2019,$182.14,9750742,$181.63,$183.36,$180.85
03/18/2019,$181.83,7828454,$181.93,$182.89,$180.76
03/15/2019,$180.97,10815920,$180.66,$181.45,$179.66
03/14/2019,$180.36,9264161,$179.06,$180.82,$178.01
03/13/2019,$180.70,8733055,$180.73,$182.535,$179.26
03/12/2019,$180.63,8654447,$182.04,$182.18,$179.51
03/11/2019,$180.41,13742250,$177.83,$181.72,$177.58
03/08/2019,$175.03,14664220,$171.565,$175.35,$171.565
03/07/2019,$177.32,16464060,$180.91,$181.80,$176.73
03/06/2019,$184.17,10001170,$184.38,$185.59,$183.02
03/05/2019,$185.00,11494680,$186.94,$188.08,$185.00
03/04/2019,$187.25,14736020,$186.00,$187.34,$184.46
03/01/2019,$183.88,14284680,$185.09,$186.90,$183.38
02/28/2019,$183.03,12348160,$183.01,$184.30,$181.47
02/27/2019,$184.58,16727160,$181.72,$184.93,$180.88
02/26/2019,$183.54,13853070,$179.79,$184.35,$179.37
02/25/2019,$183.25,22759390,$181.26,$183.72,$180.73
02/22/2019,$176.92,16161830,$172.80,$177.02,$172.52
02/21/2019,$171.66,8419851,$171.00,$171.78,$169.80
02/20/2019,$170.71,12447060,$171.00,$172.68,$170.61
02/19/2019,$170.18,12968380,$166.98,$171.15,$166.50
02/15/2019,$166.15,11983190,$168.61,$168.77,$165.41
02/14/2019,$168.38,8710486,$167.64,$168.50,$166.61
02/13/2019,$169.40,8643489,$169.91,$171.05,$168.99
02/12/2019,$168.71,8577821,$169.60,$170.49,$168.61
02/11/2019,$167.45,7234323,$168.85,$170.33,$167.45
02/08/2019,$167.36,8325668,$163.83,$167.65,$163.75
02/07/2019,$166.96,11874190,$169.16,$169.61,$164.336
02/06/2019,$171.52,11263040,$171.86,$173.09,$169.99
02/05/2019,$171.83,12737790,$168.55,$171.95,$168.00
02/04/2019,$166.70,7373118,$166.32,$167.55,$165.61
02/01/2019,$167.97,10766660,$168.00,$169.40,$167.63
01/31/2019,$168.49,21195890,$167.80,$169.73,$165.70
01/30/2019,$166.82,36958510,$161.29,$167.84,$160.50
01/29/2019,$156.88,18302160,$159.04,$160.3746,$155.92
01/28/2019,$158.92,10128660,$157.80,$159.69,$155.30
01/25/2019,$159.21,16434320,$158.91,$160.50,$157.43
01/24/2019,$155.86,10988430,$151.47,$156.00,$151.21
01/23/2019,$152.03,10188040,$154.65,$155.18,$150.95
01/22/2019,$152.15,21282320,$154.40,$155.44,$150.2069
01/18/2019,$157.02,19142740,$158.45,$159.49,$154.73
01/17/2019,$155.97,16127240,$152.11,$158.55,$151.90
01/16/2019,$154.84,14780030,$152.81,$155.39,$151.50
01/15/2019,$150.88,14983900,$150.68,$154.17,$149.9643
01/14/2019,$149.27,12911650,$148.50,$150.57,$146.54
01/11/2019,$151.32,9552933,$151.83,$153.38,$150.1401
01/10/2019,$151.69,14211280,$149.81,$152.03,$148.88
01/09/2019,$151.92,20184060,$149.89,$153.35,$148.50
01/08/2019,$146.79,16422310,$145.00,$147.55,$142.06
01/07/2019,$143.10,17218390,$140.55,$144.08,$139.01
01/04/2019,$139.75,22813920,$134.26,$141.08,$133.66
01/03/2019,$130.60,19516320,$134.27,$134.8699,$129.83
01/02/2019,$136.70,16589680,$134.13,$137.7488,$133.03
12/31/2018,$137.07,11180730,$141.83,$142.02,$136.04
12/28/2018,$139.09,11950610,$139.20,$140.98,$136.79
12/27/2018,$138.45,11407510,$135.05,$138.45,$133.89
12/26/2018,$138.00,14452360,$132.87,$138.02,$130.18
12/24/2018,$131.89,11240720,$130.00,$134.57,$129.77
12/21/2018,$132.00,28757930,$137.08,$137.19,$130.23
12/20/2018,$135.11,23967630,$135.83,$137.755,$132.91
12/19/2018,$137.14,27614500,$141.04,$141.325,$135.73
12/18/2018,$140.82,17568170,$144.28,$144.75,$140.11
12/17/2018,$143.98,15726640,$146.50,$147.94,$142.24
12/14/2018,$149.00,15556480,$147.71,$150.70,$145.72
12/13/2018,$151.48,12203100,$153.05,$153.46,$150.52
12/12/2018,$151.50,16595780,$155.24,$156.17,$151.43
12/11/2018,$151.83,13614260,$155.26,$156.24,$150.90
12/10/2018,$151.43,15506430,$150.39,$152.81,$147.48
12/07/2018,$153.06,17438360,$155.40,$158.05,$151.73
12/06/2018,$155.83,25259980,$153.00,$155.87,$150.51
12/04/2018,$158.34,22154300,$164.88,$164.98,$156.46
12/03/2018,$163.74,31057810,$168.64,$168.80,$163.51
11/30/2018,$160.86,35042190,$157.90,$160.86,$156.7201
11/29/2018,$156.28,20505610,$158.08,$159.00,$153.54
11/28/2018,$159.34,20743610,$159.01,$159.80,$155.26
11/27/2018,$156.46,17892140,$154.64,$157.94,$153.5802
11/26/2018,$156.01,16106170,$153.21,$156.53,$152.37
11/23/2018,$150.33,7437479,$147.30,$151.17,$147.00
11/21/2018,$149.41,14707580,$149.06,$151.48,$148.65
11/20/2018,$145.98,19447780,$144.48,$148.07,$142.82
11/19/2018,$149.53,18053210,$152.02,$153.21,$148.77
11/16/2018,$154.10,19489910,$155.04,$155.80,$152.1423
11/15/2018,$156.22,30029500,$152.90,$157.40,$150.89
11/14/2018,$150.44,21767580,$150.21,$152.15,$148.44
11/13/2018,$146.98,19544820,$144.83,$149.94,$143.91
11/12/2018,$142.82,16500820,$145.01,$146.406,$139.97
11/09/2018,$144.85,16209350,$145.57,$145.72,$142.48
11/08/2018,$148.99,17057390,$150.99,$151.88,$146.69
11/07/2018,$152.50,17860340,$150.77,$152.80,$148.94
11/06/2018,$147.44,17835420,$145.87,$149.96,$145.325
11/05/2018,$144.64,16177040,$146.22,$149.37,$144.23
11/02/2018,$147.59,45667320,$152.56,$154.36,$146.28
11/01/2018,$151.25,46943600,$144.98,$152.3175,$138.62
10/31/2018,$142.28,23634410,$141.35,$142.65,$139.14
10/30/2018,$136.33,25165940,$132.28,$136.40,$130.06
10/29/2018,$133.38,35064320,$142.42,$144.00,$131.36
10/26/2018,$142.87,19466330,$139.00,$145.8293,$138.55
10/25/2018,$144.60,13604120,$142.50,$144.91,$141.01
10/24/2018,$139.61,18295720,$145.18,$146.69,$139.34
10/23/2018,$146.65,19936740,$143.22,$147.51,$142.62
10/22/2018,$148.80,22560500,$148.99,$150.20,$146.10
10/19/2018,$142.93,14842970,$145.34,$146.77,$142.61
10/18/2018,$142.02,20591730,$145.85,$146.28,$140.80
10/17/2018,$148.14,16863550,$150.68,$150.68,$146.37
10/16/2018,$149.60,18337850,$145.71,$149.76,$145.26
10/15/2018,$144.16,18536160,$144.77,$145.69,$142.30
10/12/2018,$147.29,30724610,$148.62,$149.00,$144.52
10/11/2018,$141.90,43104960,$135.53,$142.91,$135.14
10/10/2018,$138.29,55541460,$142.50,$144.00,$137.92
10/09/2018,$146.94,31042160,$147.97,$150.5898,$146.47
10/08/2018,$151.14,24792330,$150.20,$152.6357,$148.34
10/05/2018,$154.63,20253600,$156.14,$157.12,$152.25
10/04/2018,$156.13,32145230,$160.06,$160.08,$153.87
10/03/2018,$162.37,13101040,$163.15,$164.54,$161.93
10/02/2018,$160.23,14713340,$159.79,$161.0278,$158.27
10/01/2018,$162.00,10599540,$165.92,$165.95,$161.56
09/28/2018,$164.76,10480580,$164.90,$165.66,$163.30
09/27/2018,$166.32,12682550,$166.39,$167.05,$164.92
09/26/2018,$165.40,13570590,$165.52,$167.39,$164.87
09/25/2018,$164.25,9579768,$164.05,$165.44,$162.83
09/24/2018,$163.16,13113480,$162.81,$163.399,$160.10
09/21/2018,$164.63,21876600,$169.46,$169.84,$164.50
09/20/2018,$165.88,22803720,$166.89,$167.70,$164.7163
09/19/2018,$162.63,23002870,$158.82,$163.13,$158.82
09/18/2018,$156.65,27218070,$156.88,$159.40,$155.52
09/17/2018,$158.89,20326940,$161.50,$161.65,$158.2886
09/14/2018,$164.74,23403950,$167.88,$168.00,$163.381
09/13/2018,$165.53,25666870,$165.41,$167.22,$164.01
09/12/2018,$161.46,32454860,$158.20,$162.82,$156.1808
09/11/2018,$157.46,25878870,$153.18,$158.45,$152.85
09/10/2018,$156.36,39062050,$158.59,$160.72,$155.00
09/07/2018,$162.37,19297860,$159.95,$164.61,$159.5095
09/06/2018,$159.87,33018050,$164.16,$166.48,$158.67
09/05/2018,$164.23,35672700,$167.48,$168.28,$162.03
09/04/2018,$170.44,23187010,$173.50,$173.95,$169.00
08/31/2018,$175.01,13721350,$173.11,$176.681,$172.76
08/30/2018,$174.60,17063610,$177.33,$178.10,$174.122
08/29/2018,$178.50,11888560,$179.35,$179.66,$176.83
08/28/2018,$178.19,15300960,$182.15,$182.38,$177.50
08/27/2018,$180.65,23479060,$177.10,$180.88,$176.22
08/24/2018,$174.23,30414790,$175.00,$176.37,$172.45
08/23/2018,$172.23,78666520,$184.97,$186.50,$171.91
08/22/2018,$177.85,26992790,$178.15,$179.74,$175.50
08/21/2018,$177.92,20099570,$177.63,$179.67,$176.97
08/20/2018,$176.29,25699090,$175.22,$178.86,$174.36
08/17/2018,$172.78,24662250,$172.52,$174.20,$168.38
08/16/2018,$171.99,34241580,$172.33,$175.70,$171.57
08/15/2018,$169.83,41251300,$167.11,$169.85,$165.39
08/14/2018,$172.53,38485100,$175.14,$176.20,$170.77
08/13/2018,$177.68,14668290,$179.65,$180.65,$177.00
08/10/2018,$180.01,22030660,$175.57,$180.45,$174.75
08/09/2018,$177.19,35201440,$179.31,$180.63,$176.76
08/08/2018,$177.52,21130010,$180.00,$180.18,$176.55
08/07/2018,$179.92,20605320,$180.29,$183.00,$179.74
08/06/2018,$178.62,35399150,$180.70,$180.86,$177.49
08/03/2018,$180.84,18229350,$184.15,$184.50,$180.08
08/02/2018,$182.60,20950920,$181.54,$182.90,$179.78
08/01/2018,$185.27,14361340,$186.00,$189.06,$183.96
07/31/2018,$187.23,16947350,$186.40,$188.948,$183.99
07/30/2018,$184.82,19860040,$190.22,$190.59,$182.06
07/27/2018,$189.42,19906310,$196.10,$196.27,$186.93
07/26/2018,$194.18,13834250,$193.21,$196.12,$192.62
07/25/2018,$197.98,20655540,$190.61,$198.35,$190.14
07/24/2018,$189.00,18402470,$190.19,$193.07,$188.35
07/23/2018,$187.04,10970250,$187.18,$187.81,$184.80
07/20/2018,$187.25,12806710,$189.49,$189.50,$186.61
07/19/2018,$187.34,13352350,$188.68,$189.68,$186.87
07/18/2018,$190.79,10784720,$192.45,$193.23,$189.91
07/17/2018,$192.66,13251170,$188.65,$192.95,$187.90
07/16/2018,$190.35,12189870,$189.57,$191.37,$189.15
07/13/2018,$190.04,12549960,$191.61,$192.12,$189.30
07/12/2018,$190.17,17407670,$190.77,$192.58,$189.79
07/11/2018,$187.42,15914610,$188.60,$190.05,$187.42
07/10/2018,$192.55,12539250,$192.89,$195.13,$191.48
07/09/2018,$192.75,15432530,$194.45,$194.69,$190.87
07/06/2018,$192.27,17024230,$186.01,$192.49,$185.54
07/05/2018,$186.88,18369170,$187.17,$187.44,$182.90
07/03/2018,$184.75,11673700,$187.88,$188.50,$184.36
07/02/2018,$186.36,17314370,$181.66,$186.36,$181.06
06/29/2018,$185.53,26014690,$185.36,$188.97,$184.26
06/28/2018,$188.38,19537920,$183.20,$188.96,$182.04
06/27/2018,$185.02,23809980,$193.46,$193.60,$184.89
06/26/2018,$191.42,20712570,$193.34,$193.66,$188.42
06/25/2018,$191.25,32726440,$197.85,$198.10,$187.86
06/22/2018,$202.01,9611986,$203.38,$203.80,$200.25
06/21/2018,$202.21,13947760,$205.84,$206.00,$201.04
06/20/2018,$206.23,15537330,$205.05,$207.23,$205.02
06/19/2018,$204.43,24466630,$203.53,$204.51,$199.50
06/18/2018,$208.57,14601190,$205.16,$208.60,$203.88
06/15/2018,$208.00,28649140,$207.49,$210.08,$206.01
06/14/2018,$210.86,18804980,$207.72,$211.12,$207.51
06/13/2018,$206.62,13828360,$209.44,$209.65,$206.60
06/12/2018,$209.08,15874510,$206.95,$209.80,$206.90
06/11/2018,$205.70,12055360,$206.50,$207.60,$205.01
06/08/2018,$205.07,17507940,$201.11,$206.23,$200.43
06/07/2018,$203.62,26713120,$207.46,$209.00,$200.88
06/06/2018,$208.30,13754680,$209.86,$210.46,$207.2893
06/05/2018,$208.37,17758760,$209.95,$211.70,$207.13
06/04/2018,$208.95,19342570,$205.12,$209.75,$204.73
06/01/2018,$204.34,23101880,$199.50,$204.99,$199.45
05/31/2018,$198.01,17973850,$198.00,$199.48,$196.85
05/30/2018,$197.98,13913250,$199.70,$200.54,$197.50
05/29/2018,$198.00,18498480,$197.94,$202.28,$197.00
05/25/2018,$199.20,21256660,$197.57,$201.50,$197.21
05/24/2018,$197.37,18496230,$198.12,$199.72,$195.6974
05/23/2018,$196.80,12792440,$193.88,$196.90,$192.8011
05/22/2018,$195.87,9691461,$198.30,$198.6274,$195.70
05/21/2018,$197.64,13805010,$197.80,$199.79,$196.40
05/18/2018,$195.00,13764590,$196.43,$197.78,$194.72
05/17/2018,$196.02,13429630,$196.00,$198.43,$195.57
05/16/2018,$198.11,12871970,$196.75,$199.75,$196.30
05/15/2018,$196.61,12680450,$195.23,$196.78,$193.86
05/14/2018,$198.64,17605420,$195.90,$200.00,$195.87
05/11/2018,$194.36,12721840,$196.40,$196.46,$193.38
05/10/2018,$195.96,21271550,$196.30,$199.77,$195.16
05/09/2018,$195.43,13762480,$195.84,$197.38,$194.50
05/08/2018,$196.31,21844630,$194.20,$197.34,$193.01
05/07/2018,$195.35,29818790,$190.41,$196.60,$190.30
05/04/2018,$188.89,57745020,$180.40,$190.60,$178.62
05/03/2018,$182.45,26118910,$183.50,$183.59,$175.77
05/02/2018,$181.45,20593630,$180.80,$184.264,$180.11
05/01/2018,$179.50,10712730,$177.58,$180.3199,$177.44
04/30/2018,$178.54,14627670,$178.09,$180.04,$177.05
04/27/2018,$177.16,15047700,$177.11,$178.20,$174.01
04/26/2018,$173.90,13334990,$173.25,$174.36,$172.05
04/25/2018,$170.22,17095350,$170.52,$171.30,$166.64
04/24/2018,$173.09,14555890,$177.63,$178.00,$170.68
04/23/2018,$175.57,12024000,$178.63,$179.32,$174.71
04/20/2018,$179.11,14464610,$179.36,$181.39,$177.53
04/19/2018,$181.39,11974980,$183.26,$183.63,$179.52
04/18/2018,$182.68,16937380,$178.90,$182.88,$177.64
04/17/2018,$178.70,16269960,$174.83,$179.34,$174.83
04/16/2018,$174.70,9852899,$172.01,$174.79,$171.01
04/13/2018,$172.04,13512220,$176.72,$176.80,$171.07
04/12/2018,$175.92,11108990,$175.93,$177.90,$174.56
04/11/2018,$175.36,10154830,$176.48,$178.16,$174.74
04/10/2018,$177.10,20546750,$175.10,$177.88,$173.85
04/09/2018,$169.87,14701160,$169.75,$172.72,$168.61
04/06/2018,$167.52,18187360,$169.84,$172.27,$166.40
04/05/2018,$172.57,18142960,$175.48,$176.56,$171.17
04/04/2018,$172.07,24542530,$166.88,$172.4099,$166.13
04/03/2018,$174.67,19936030,$179.26,$179.58,$173.00
04/02/2018,$177.61,16009300,$182.81,$183.51,$175.75
03/29/2018,$183.54,16368940,$180.88,$185.13,$178.62
03/28/2018,$178.91,20047810,$180.73,$183.44,$177.57
03/27/2018,$181.89,16598970,$192.24,$192.25,$180.66
03/26/2018,$190.50,16744070,$187.89,$190.62,$184.32
03/23/2018,$181.20,18698590,$186.85,$188.48,$180.401
03/22/2018,$184.65,25307040,$190.75,$192.39,$184.60
03/21/2018,$195.30,12033510,$198.80,$198.88,$194.57
03/20/2018,$198.95,11930750,$194.95,$199.21,$194.54
03/19/2018,$194.53,19511150,$198.00,$198.43,$192.801
03/16/2018,$200.28,26932920,$198.40,$200.38,$197.26
03/15/2018,$199.06,33525850,$198.44,$201.50,$196.52
03/14/2018,$192.56,20019190,$190.29,$193.63,$190.22
03/13/2018,$188.41,14775890,$193.88,$194.25,$187.39
03/12/2018,$192.74,17811070,$192.30,$194.40,$190.90
03/09/2018,$190.55,14199320,$189.64,$190.70,$188.01
03/08/2018,$187.18,14320500,$189.05,$190.23,$186.5699
03/07/2018,$189.05,13718270,$184.37,$189.07,$184.32
03/06/2018,$187.37,17638850,$185.19,$188.01,$184.82
03/05/2018,$181.60,15636200,$179.41,$181.95,$177.07
03/02/2018,$179.76,18884930,$178.01,$180.23,$175.45
03/01/2018,$181.99,17277910,$186.18,$187.48,$180.05
02/28/2018,$186.14,19131410,$187.25,$188.24,$185.00
02/27/2018,$188.26,22994700,$192.59,$193.5667,$187.21
02/26/2018,$194.19,19444110,$194.46,$195.15,$190.65
02/23/2018,$193.29,16926210,$190.18,$193.405,$189.95
02/22/2018,$188.75,12269440,$190.20,$190.74,$187.77
02/21/2018,$188.82,22048070,$189.37,$193.17,$188.46
02/20/2018,$187.19,14842160,$183.67,$188.83,$183.00
02/16/2018,$183.68,16102610,$186.75,$188.27,$183.54
02/15/2018,$187.45,14352070,$189.25,$189.56,$184.431
02/14/2018,$186.76,21028000,$179.22,$186.93,$178.9002
02/13/2018,$179.25,15473030,$177.42,$182.15,$177.00
02/12/2018,$177.44,18256850,$180.44,$180.79,$175.0861
02/09/2018,$176.67,28034620,$175.12,$177.6164,$168.88
02/08/2018,$173.70,31996320,$182.27,$183.10,$171.39
02/07/2018,$180.30,19633580,$183.50,$186.83,$180.30
02/06/2018,$185.17,35757700,$174.72,$185.59,$174.17
02/05/2018,$180.53,30955960,$183.70,$190.4699,$179.90
02/02/2018,$187.31,32188350,$194.79,$195.68,$186.80
02/01/2018,$192.22,52506760,$192.75,$199.49,$191.14
01/31/2018,$204.29,26668400,$202.82,$206.20,$202.80
01/30/2018,$199.66,23343870,$198.68,$202.54,$196.49
01/29/2018,$203.01,21882900,$204.83,$205.69,$201.82
01/26/2018,$205.22,23707370,$200.33,$205.23,$199.21
01/25/2018,$198.33,23264200,$196.34,$199.59,$194.1001
01/24/2018,$195.53,34481880,$194.71,$198.86,$192.40
01/23/2018,$192.28,31085160,$185.28,$192.40,$183.54
01/22/2018,$184.02,15983160,$184.975,$185.04,$181.68
01/19/2018,$184.05,13732300,$185.15,$185.239,$182.80
01/18/2018,$184.40,14158750,$184.28,$185.845,$182.69
01/17/2018,$183.83,21326040,$183.30,$184.80,$179.32
01/16/2018,$182.40,27401460,$190.40,$191.74,$181.75
01/12/2018,$187.79,11775870,$189.91,$190.20,$187.25
01/11/2018,$188.75,12390410,$189.73,$190.43,$188.10
01/10/2018,$189.79,17933960,$188.10,$190.39,$186.58
01/09/2018,$190.80,19483090,$191.13,$192.49,$188.00
01/08/2018,$190.33,16142360,$190.46,$191.66,$189.07
01/05/2018,$190.70,18143940,$187.17,$190.75,$186.301
01/04/2018,$185.71,19448620,$185.90,$187.7472,$184.43
01/03/2018,$184.00,20106870,$185.19,$185.635,$181.40
01/02/2018,$183.65,29917780,$176.399,$184.10,$175.70
12/29/2017,$172.43,9690315,$172.28,$173.67,$171.20
12/28/2017,$172.30,9497180,$173.04,$173.53,$171.67
12/27/2017,$172.97,10138450,$172.29,$173.87,$171.73
12/26/2017,$172.33,12864270,$174.55,$175.15,$171.73
12/22/2017,$176.29,12520190,$175.84,$176.66,$175.04
12/21/2017,$175.32,14804920,$172.80,$176.25,$172.6508
12/20/2017,$172.64,17103480,$171.79,$172.90,$170.80
12/19/2017,$171.28,23917700,$171.97,$173.00,$170.51
12/18/2017,$173.37,16996660,$174.60,$174.70,$172.37
12/15/2017,$173.55,41334200,$172.89,$173.55,$170.00
12/14/2017,$171.75,32798190,$173.11,$173.39,$169.61
12/13/2017,$176.47,18622660,$175.19,$177.70,$174.30
12/12/2017,$174.64,22620890,$178.00,$178.16,$173.77
12/11/2017,$179.29,15612400,$179.19,$180.68,$178.15
12/08/2017,$177.62,23531130,$177.72,$178.96,$176.37
12/07/2017,$174.47,15683080,$173.76,$175.82,$172.26
12/06/2017,$172.63,23787250,$168.30,$173.23,$167.8653
12/05/2017,$168.96,31587150,$165.28,$172.96,$164.25
12/04/2017,$169.58,35867700,$177.20,$177.58,$168.26
12/01/2017,$174.61,26767270,$175.27,$179.80,$173.80
11/30/2017,$177.08,25806000,$179.53,$179.80,$176.32
11/29/2017,$179.91,40167810,$185.25,$185.41,$173.62
11/28/2017,$186.69,13321870,$188.83,$189.10,$186.50
11/27/2017,$188.03,14939040,$190.49,$191.4503,$187.55
11/24/2017,$191.19,9887763,$189.39,$191.70,$188.70
11/22/2017,$189.84,14399670,$191.54,$191.75,$189.37
11/21/2017,$190.90,19598400,$190.35,$191.56,$188.80
11/20/2017,$188.00,25925840,$187.60,$190.00,$186.611
11/17/2017,$185.13,13415770,$185.92,$186.50,$184.67
11/16/2017,$185.43,18376040,$183.31,$186.27,$183.12
11/15/2017,$181.48,16524530,$179.37,$181.88,$176.7356
11/14/2017,$181.79,14445780,$184.30,$184.38,$181.15
11/13/2017,$184.54,17164020,$186.77,$187.88,$184.00
11/10/2017,$186.41,14987690,$187.03,$187.17,$185.40
11/09/2017,$185.13,19705730,$184.21,$185.13,$181.05
11/08/2017,$185.90,13931400,$187.98,$188.15,$185.10
11/07/2017,$188.51,17747070,$189.58,$189.86,$187.00
11/06/2017,$187.84,19834840,$184.07,$188.25,$184.00
11/03/2017,$183.21,19670240,$186.51,$186.93,$182.06
11/02/2017,$184.81,41199480,$190.99,$191.22,$183.31
11/01/2017,$186.08,28214690,$187.88,$188.88,$183.58
10/31/2017,$184.89,21180680,$183.57,$185.12,$181.811
10/30/2017,$181.58,20187930,$178.43,$181.90,$177.59
10/27/2017,$176.15,19674110,$173.19,$177.00,$171.11
10/26/2017,$170.32,13422500,$170.62,$171.45,$168.58
10/25/2017,$170.22,18091890,$174.69,$175.44,$169.30
10/24/2017,$173.70,11911310,$174.00,$175.98,$173.26
10/23/2017,$173.13,17588820,$177.80,$178.0098,$173.05
10/20/2017,$177.32,11939510,$179.02,$179.52,$177.08
10/19/2017,$177.93,13447490,$177.001,$179.61,$175.45
10/18/2017,$179.61,21745600,$177.09,$180.00,$176.28
10/17/2017,$175.32,20104080,$179.58,$180.12,$175.30
10/16/2017,$179.56,12839030,$180.00,$180.05,$178.51
10/13/2017,$178.45,18098990,$180.96,$181.40,$177.97
10/12/2017,$180.53,15426700,$184.04,$184.39,$180.3478
10/11/2017,$184.69,11944840,$183.00,$184.70,$182.6005
10/10/2017,$183.12,13182770,$181.65,$184.46,$181.36
10/09/2017,$182.09,14992900,$178.97,$183.1322,$178.75
10/06/2017,$179.20,8732723,$177.85,$179.87,$177.61
10/05/2017,$178.89,11879930,$179.00,$179.73,$176.03
10/04/2017,$178.71,11413220,$178.06,$180.00,$177.30
10/03/2017,$178.56,15145420,$176.06,$178.78,$173.61
10/02/2017,$173.61,12551290,$174.57,$175.13,$172.57
09/29/2017,$172.71,13382620,$171.11,$173.54,$170.74
09/28/2017,$170.24,13944110,$170.91,$171.88,$169.5667
09/27/2017,$170.99,19401440,$169.84,$171.95,$169.45
09/26/2017,$167.02,23665000,$170.01,$171.90,$166.79
09/25/2017,$169.59,33999860,$176.48,$177.00,$167.50
09/22/2017,$178.14,12736970,$176.20,$178.42,$175.68
09/21/2017,$177.39,14568150,$178.05,$178.8611,$175.30
09/20/2017,$177.95,15379730,$180.02,$180.50,$176.151
09/19/2017,$180.07,14735480,$180.69,$180.87,$179.25
09/18/2017,$179.98,22587620,$178.89,$180.29,$177.75
09/15/2017,$176.70,26554710,$177.90,$179.75,$176.70
09/14/2017,$177.10,22763010,$177.54,$179.93,$176.02
09/13/2017,$178.97,21960190,$175.75,$179.10,$175.56
09/12/2017,$175.31,15606930,$174.89,$175.62,$173.37
09/11/2017,$174.06,18224880,$171.50,$174.20,$171.50
09/08/2017,$169.00,12337480,$169.99,$171.22,$168.92
09/07/2017,$170.48,15061590,$169.26,$170.97,$168.00
09/06/2017,$168.14,19956480,$170.17,$171.11,$167.00
09/05/2017,$169.92,14956400,$169.47,$171.93,$168.7378
09/01/2017,$171.04,11155170,$171.99,$172.3863,$170.65
08/31/2017,$171.74,16471180,$172.54,$172.90,$170.25
08/30/2017,$171.25,17736920,$169.15,$172.39,$169.15
08/29/2017,$167.41,19560760,$165.15,$169.23,$164.35
08/28/2017,$168.30,24395950,$171.15,$171.34,$167.06
08/25/2017,$171.74,24132130,$174.80,$174.94,$171.11
08/24/2017,$175.00,20757320,$177.00,$177.00,$174.30
08/23/2017,$175.80,21907920,$172.90,$176.23,$172.75
08/22/2017,$174.46,24427590,$170.02,$174.77,$169.64
08/21/2017,$169.25,22317510,$168.29,$170.60,$166.98
08/18/2017,$167.50,31463720,$165.36,$169.50,$164.10
08/17/2017,$163.92,56786950,$166.12,$168.00,$163.51
08/16/2017,$159.50,21192550,$160.00,$160.35,$158.535
08/15/2017,$157.75,18606600,$155.74,$158.32,$154.00
08/14/2017,$154.61,14567530,$154.77,$155.08,$153.10
08/11/2017,$151.70,22296070,$150.51,$152.57,$147.50
08/10/2017,$151.77,18931260,$156.20,$156.50,$151.25
